uid,namedLocation,domainID,siteID,plotID,setDate,collectDate,subsampleID,subsampleCode,taxonID,scientificName,sex,testingID,testingIDCode,archiveID,archiveIDCode,individualIDList
"10efb611-f0cc-4c43-82d9-49ef257e1087","UNDE_070.mosquitoPoint.mos","D05","UNDE","UNDE_070","2023-07-12T23:07Z","2023-07-13T12:50Z","UNDE_070.20230713.0750.S.01",,"AEDDIA","Aedes diantaeus","F",,,"UNDE.2023.28.AEDDIA.F.A",,
"b1d4a7e5-5dd5-4e7e-a7e7-64ac7b338afa","UNDE_070.mosquitoPoint.mos","D05","UNDE","UNDE_070","2023-07-12T23:07Z","2023-07-13T12:50Z","UNDE_070.20230713.0750.S.01",,"AEDSPP","Aedes sp.","F",,,"UNDE.2023.28.AEDSPP.F.A",,
"bbc0d75b-c5ce-41a0-8652-dd2e8859d660","UNDE_070.mosquitoPoint.mos","D05","UNDE","UNDE_070","2023-07-12T23:07Z","2023-07-13T12:50Z","UNDE_070.20230713.0750.S.01",,"AEDEXC","Aedes excrucians","F",,,"UNDE.2023.28.AEDEXC.F.A",,
"048a4812-ef59-4f11-b09b-d5ec006fbba7","UNDE_067.mosquitoPoint.mos","D05","UNDE","UNDE_067","2023-07-12T23:27Z","2023-07-13T13:08Z","UNDE_067.20230713.0808.S.01",,"AEDSPP","Aedes sp.","F",,,"UNDE.2023.28.AEDSPP.F.A",,
"ac2a9274-85ce-4ecd-96fe-bf9bda36bef1","UNDE_067.mosquitoPoint.mos","D05","UNDE","UNDE_067","2023-07-12T23:27Z","2023-07-13T13:08Z","UNDE_067.20230713.0808.S.01",,"CULMOR","Culiseta morsitans","F",,,"UNDE.2023.28.CULMOR.F.A",,
"6eb8b027-b0b5-4e72-b247-3df6e8ec9735","UNDE_067.mosquitoPoint.mos","D05","UNDE","UNDE_067","2023-07-12T23:27Z","2023-07-13T13:08Z","UNDE_067.20230713.0808.S.01",,"AEDSPP","Aedes sp.","M",,,"UNDE.2023.28.AEDSPP.M.A",,
"411c662a-bc2e-4a26-9c18-8cc7af1ff912","UNDE_067.mosquitoPoint.mos","D05","UNDE","UNDE_067","2023-07-12T23:27Z","2023-07-13T13:08Z","UNDE_067.20230713.0808.S.01",,"CULMEL","Culiseta melanura","F",,,"UNDE.2023.28.CULMEL.F.A",,
"1012c334-d63a-4e03-b91e-f01a9dcae21e","UNDE_067.mosquitoPoint.mos","D05","UNDE","UNDE_067","2023-07-12T23:27Z","2023-07-13T13:08Z","UNDE_067.20230713.0808.S.01",,"AEDDIA","Aedes diantaeus","F",,,"UNDE.2023.28.AEDDIA.F.A",,
"27b302e3-bd8e-438a-9757-b90c529c89bc","UNDE_067.mosquitoPoint.mos","D05","UNDE","UNDE_067","2023-07-12T23:27Z","2023-07-13T13:08Z","UNDE_067.20230713.0808.S.01",,"AEDPUN","Aedes punctor","F",,,"UNDE.2023.28.AEDPUN.F.A",,
"9369fb19-873d-4db7-8a91-3fefef9d56f9","UNDE_067.mosquitoPoint.mos","D05","UNDE","UNDE_067","2023-07-12T23:27Z","2023-07-13T13:08Z","UNDE_067.20230713.0808.S.01",,"AEDCIN","Aedes cinereus","F",,,"UNDE.2023.28.AEDCIN.F.A",,
