uid,namedLocation,domainID,siteID,plotID,setDate,collectDate,identifiedDate,subsampleID,subsampleCode,targetTaxaPresent,individualCount,taxonID,kingdom,phylum,class,order,family,subfamily,tribe,genus,subgenus,specificEpithet,infraspecificEpithet,scientificName,scientificNameAuthorship,taxonRank,nativeStatusCode,identificationQualifier,sex,identificationReferences,sampleCondition,identificationRemarks,remarks,identifiedBy,laboratoryName,identificationHistoryID
"94910e7e-db2b-4689-a917-265429399544","UNDE_066.mosquitoPoint.mos","D05","UNDE","UNDE_066","2023-10-17T13:26Z","2023-10-17T21:24Z","2023-11-09","UNDE_066.20231017.1624.S.01",,"Y",2,"AEDCIN","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Aedini","Aedes","Aedes","cinereus",,"Aedes cinereus","Meigen, 1818","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"D.S.Goldhammer","Kansas Biological Survey",
"2917cfb4-5c76-436c-aece-1915733141c2","UNDE_066.mosquitoPoint.mos","D05","UNDE","UNDE_066","2023-10-17T13:26Z","2023-10-17T21:24Z","2023-11-09","UNDE_066.20231017.1624.S.01",,"Y",1,"AEDVEX","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Aedini","Aedes","Aedimorphus","vexans",,"Aedes vexans","(Meigen, 1830)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"D.S.Goldhammer","Kansas Biological Survey",
"b551b1e1-5a1c-4fea-a5a9-51bd2b3bcaf6","UNDE_075.mosquitoPoint.mos","D05","UNDE","UNDE_075","2023-10-17T13:36Z","2023-10-17T21:30Z","2023-11-09","UNDE_075.20231017.1630.S.01",,"Y",1,"AEDVEX","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Aedini","Aedes","Aedimorphus","vexans",,"Aedes vexans","(Meigen, 1830)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"D.S.Goldhammer","Kansas Biological Survey",
"b2afefc4-7920-4d53-8c18-6c0788c31610","UNDE_073.mosquitoPoint.mos","D05","UNDE","UNDE_073","2023-10-17T13:49Z","2023-10-17T21:40Z","2023-11-09","UNDE_073.20231017.1640.S.01",,"Y",1,"AEDCIN","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Aedini","Aedes","Aedes","cinereus",,"Aedes cinereus","Meigen, 1818","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"D.S.Goldhammer","Kansas Biological Survey",
"16b7d38d-8ca6-4687-99a6-6e10540f0370","UNDE_073.mosquitoPoint.mos","D05","UNDE","UNDE_073","2023-10-17T13:49Z","2023-10-17T21:40Z","2023-11-09","UNDE_073.20231017.1640.S.01",,"Y",2,"AEDVEX","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Aedini","Aedes","Aedimorphus","vexans",,"Aedes vexans","(Meigen, 1830)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"D.S.Goldhammer","Kansas Biological Survey",
"6cbfb90d-5d04-41e3-8ef1-e32fff4175bf","UNDE_073.mosquitoPoint.mos","D05","UNDE","UNDE_073","2023-10-17T13:49Z","2023-10-17T21:40Z","2023-11-09","UNDE_073.20231017.1640.S.01",,"Y",1,"CULSPP","Animalia","Arthropoda","Insecta","Diptera","Culicidae",,,,,"sp.",,"Culicidae sp.","Meigen, 1818","family","UNK",,"M","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"D.S.Goldhammer","Kansas Biological Survey",
"bcbc62e7-8146-4923-a62f-e550e8e34d51","UNDE_070.mosquitoPoint.mos","D05","UNDE","UNDE_070","2023-10-17T13:59Z","2023-10-17T21:46Z","2023-11-09","UNDE_070.20231017.1646.S.01",,"Y",1,"AEDVEX","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Aedini","Aedes","Aedimorphus","vexans",,"Aedes vexans","(Meigen, 1830)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"D.S.Goldhammer","Kansas Biological Survey",
"7fbe82eb-d3fc-41a0-8c56-13923b0cb3ec","UNDE_067.mosquitoPoint.mos","D05","UNDE","UNDE_067","2023-10-17T14:13Z","2023-10-17T22:00Z","2023-11-09","UNDE_067.20231017.1700.S.01",,"Y",1,"AEDVEX","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Aedini","Aedes","Aedimorphus","vexans",,"Aedes vexans","(Meigen, 1830)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"D.S.Goldhammer","Kansas Biological Survey",
"459950fb-6ab7-4b13-b8db-bac76ec73fc1","UNDE_068.mosquitoPoint.mos","D05","UNDE","UNDE_068","2023-10-17T14:28Z","2023-10-17T22:11Z","2023-11-09","UNDE_068.20231017.1711.S.01",,"Y",1,"AEDVEX","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Aedini","Aedes","Aedimorphus","vexans",,"Aedes vexans","(Meigen, 1830)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"D.S.Goldhammer","Kansas Biological Survey",
"54a9a937-a725-4122-9640-76cfdd0ff78e","UNDE_068.mosquitoPoint.mos","D05","UNDE","UNDE_068","2023-10-17T14:28Z","2023-10-17T22:11Z","2023-11-09","UNDE_068.20231017.1711.S.01",,"Y",2,"AEDCIN","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Aedini","Aedes","Aedes","cinereus",,"Aedes cinereus","Meigen, 1818","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"D.S.Goldhammer","Kansas Biological Survey",
