uid,namedLocation,domainID,siteID,startCollectDate,endCollectDate,archiveID,archiveIDCode,archiveVialIDList,archiveSampleCode,archivedCount,archiveMedium,archiveFacilityID,deprecatedVialID
"3df0c348-45e9-4217-aff0-dd7127e71db9","ABBY","D16","ABBY","2023-05-23T01:26Z","2023-05-24T04:20Z","ABBY.2023.20.CULINO.F.A",,"ABBY.2023.20.CULINO.F.A.01","AM00000006187",2,"Frozen -80C",,
